Probe Set Name,Stat Pairs,Stat Pairs Used,Avg Diff,Detection,Detection p-value,Stat Common Pairs,Signal Log Ratio,Signal Log Ratio Low,Avg Diff,Change,Change p-value,Positive,Negative,Pairs,Pairs Used,Pairs InAvg,Pos Fraction,Log Avg,Pos/Neg,Avg Diff,Abs Call,Inc,Dec,Inc Ratio,Dec Ratio,Pos Change,Neg Change,Inc/Dec,DPos-DNeg Ratio,Log Avg Ratio Change,Diff Call,Avg Diff Change,B=A,Fold Change,Sort Score
255122_at,11,11,16.2,A,0.366211,11,0,-1.2,16.2,NC,0.60871,,,,,,,,,,,,,,,,,,,,,,,,
255123_at,11,11,76.1,A,0.080566,11,0.4,-0.3,76.1,NC,0.111714,,,,,,,,,,,,,,,,,,,,,,,,
255124_at,11,11,8.6,A,0.780518,11,0,-1.3,8.6,NC,0.558077,,,,,,,,,,,,,,,,,,,,,,,,
255093_s_at,11,11,1053.9,P,0.001953,11,0.1,-0.1,1053.9,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255094_at,11,11,56,A,0.27417,11,-0.2,-1.6,56,NC,0.467656,,,,,,,,,,,,,,,,,,,,,,,,
255095_at,11,11,1473.9,P,0.000244,11,1.3,0.7,1473.9,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
255096_at,11,11,14.2,A,0.696289,11,-1.4,-2.5,14.2,NC,0.37888,,,,,,,,,,,,,,,,,,,,,,,,
255097_at,11,11,3.7,A,0.5,11,-2.9,-5.4,3.7,NC,0.703911,,,,,,,,,,,,,,,,,,,,,,,,
255098_at,11,11,45.1,A,0.19458,11,1.3,-0.6,45.1,NC,0.015426,,,,,,,,,,,,,,,,,,,,,,,,
255099_at,11,11,32.5,A,0.219482,11,1.7,-0.3,32.5,NC,0.185981,,,,,,,,,,,,,,,,,,,,,,,,
255100_at,11,11,2.9,A,0.981445,11,-0.6,-1.4,2.9,NC,0.645558,,,,,,,,,,,,,,,,,,,,,,,,
255101_at,11,11,49.3,A,0.533936,11,0,-0.4,49.3,NC,0.846768,,,,,,,,,,,,,,,,,,,,,,,,
255102_s_at,11,11,9.8,A,0.753906,11,-0.3,-1,9.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255103_at,11,11,98.3,A,0.303711,11,-0.5,-1.6,98.3,NC,0.881991,,,,,,,,,,,,,,,,,,,,,,,,
255104_at,11,11,125.3,M,0.056152,11,-0.4,-0.7,125.3,NC,0.570859,,,,,,,,,,,,,,,,,,,,,,,,
255105_at,11,11,38.5,A,0.366211,11,0,-0.9,38.5,NC,0.061522,,,,,,,,,,,,,,,,,,,,,,,,
255106_at,11,11,33.5,M,0.056152,11,2.3,0.5,33.5,NC,0.01421,,,,,,,,,,,,,,,,,,,,,,,,
255107_at,11,11,154.5,P,0.00293,11,0.4,-0.6,154.5,NC,0.033304,,,,,,,,,,,,,,,,,,,,,,,,
255108_at,11,11,41.2,A,0.398926,11,-0.8,-2.2,41.2,NC,0.169098,,,,,,,,,,,,,,,,,,,,,,,,
255109_s_at,11,11,2.7,A,0.98584,11,0.2,-1.1,2.7,NC,0.39129,,,,,,,,,,,,,,,,,,,,,,,,
255110_at,11,11,96.9,A,0.303711,11,2.9,1.4,96.9,NC,0.074268,,,,,,,,,,,,,,,,,,,,,,,,
255111_at,11,11,53.8,A,0.432373,11,0.3,-1,53.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255112_at,11,11,16.3,A,0.633789,11,-0.2,-1.5,16.3,NC,0.354442,,,,,,,,,,,,,,,,,,,,,,,,
255113_at,11,11,13.9,A,0.432373,11,2.3,0.3,13.9,NC,0.016731,,,,,,,,,,,,,,,,,,,,,,,,
255114_at,11,11,72.7,A,0.171387,11,0.7,0.3,72.7,NC,0.131343,,,,,,,,,,,,,,,,,,,,,,,,
255115_at,11,11,75.5,A,0.095215,11,1.4,0.5,75.5,I,0.003355,,,,,,,,,,,,,,,,,,,,,,,,
255116_at,11,11,1233.8,P,0.000244,11,3,2.3,1233.8,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
255117_s_at,11,11,67.7,A,0.19458,11,-0.8,-1.4,67.7,MD,0.994591,,,,,,,,,,,,,,,,,,,,,,,,
255118_at,11,11,14.6,A,0.753906,11,-3.6,-5.4,14.6,NC,0.969033,,,,,,,,,,,,,,,,,,,,,,,,
255119_at,11,11,8.5,A,0.5,11,-1.4,-2.1,8.5,NC,0.703911,,,,,,,,,,,,,,,,,,,,,,,,
255120_x_at,11,11,53.7,A,0.398926,11,-0.7,-2.1,53.7,NC,0.645558,,,,,,,,,,,,,,,,,,,,,,,,
255061_at,11,11,502.5,P,0.000244,11,-1.4,-2.1,502.5,D,0.999448,,,,,,,,,,,,,,,,,,,,,,,,
255062_at,11,11,194.9,P,0.000732,11,1,0.5,194.9,I,0.000389,,,,,,,,,,,,,,,,,,,,,,,,
255063_at,11,11,7.6,A,0.72583,11,0.3,-0.5,7.6,NC,0.169098,,,,,,,,,,,,,,,,,,,,,,,,
255064_at,11,11,574.7,P,0.000244,11,-2.1,-2.8,574.7,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
255065_s_at,11,11,175.5,P,0.000244,11,-1.3,-1.8,175.5,D,0.999977,,,,,,,,,,,,,,,,,,,,,,,,
255066_at,11,11,470.3,P,0.000732,11,-1.5,-1.8,470.3,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255067_at,11,11,859.9,P,0.000244,11,0.4,-0.1,859.9,NC,0.088938,,,,,,,,,,,,,,,,,,,,,,,,
255068_at,11,11,122.3,P,0.023926,11,-3.7,-4.6,122.3,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255069_s_at,11,11,36.5,A,0.19458,11,-0.4,-1.7,36.5,NC,0.881991,,,,,,,,,,,,,,,,,,,,,,,,
255070_at,11,11,205.9,A,0.067627,11,-1.5,-2,205.9,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
255071_at,11,11,190.3,P,0.001953,11,0.5,0.1,190.3,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255072_at,11,11,22.3,A,0.696289,11,0.1,-1.1,22.3,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255073_at,11,11,2.6,A,0.969727,11,-1,-4.4,2.6,NC,0.796129,,,,,,,,,,,,,,,,,,,,,,,,
255074_at,11,11,45.9,A,0.246094,11,3.2,1.7,45.9,NC,0.030967,,,,,,,,,,,,,,,,,,,,,,,,
255075_at,11,11,53.5,A,0.398926,11,2.4,1.1,53.5,NC,0.078937,,,,,,,,,,,,,,,,,,,,,,,,
255076_at,11,11,75.6,A,0.334473,11,1.3,0.1,75.6,NC,0.124552,,,,,,,,,,,,,,,,,,,,,,,,
255077_at,11,11,5832,P,0.000244,11,2,1.6,5832,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
255078_at,11,11,206.2,A,0.095215,11,-2.8,-3.6,206.2,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255079_s_at,11,11,13047.4,P,0.000244,11,-0.4,-0.5,13047.4,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255080_at,11,11,280.4,M,0.056152,11,1.3,0.9,280.4,NC,0.019624,,,,,,,,,,,,,,,,,,,,,,,,
255081_at,11,11,121.1,A,0.067627,11,-1.2,-1.6,121.1,D,0.995519,,,,,,,,,,,,,,,,,,,,,,,,
255082_at,11,11,81.6,P,0.00293,11,0.4,-0.4,81.6,NC,0.065566,,,,,,,,,,,,,,,,,,,,,,,,
255083_s_at,11,11,1.9,A,0.943848,11,-0.1,-1.3,1.9,NC,0.669411,,,,,,,,,,,,,,,,,,,,,,,,
255084_s_at,11,11,36.6,A,0.080566,11,3.3,1.7,36.6,NC,0.307406,,,,,,,,,,,,,,,,,,,,,,,,
255085_at,11,11,5.6,A,0.943848,11,-0.5,-3.1,5.6,NC,0.681091,,,,,,,,,,,,,,,,,,,,,,,,
255086_at,11,11,9,A,0.601074,11,0.9,-0.5,9,NC,0.467656,,,,,,,,,,,,,,,,,,,,,,,,
255087_at,11,11,403,P,0.000244,11,-0.9,-1.6,403,D,0.998168,,,,,,,,,,,,,,,,,,,,,,,,
255088_at,11,11,119,P,0.023926,11,-1.2,-2.1,119,D,0.996959,,,,,,,,,,,,,,,,,,,,,,,,
255089_at,11,11,4061.1,P,0.000244,11,-0.5,-0.9,4061.1,D,0.999508,,,,,,,,,,,,,,,,,,,,,,,,
255090_at,11,11,33.6,A,0.27417,11,-0.2,-1,33.6,NC,0.830902,,,,,,,,,,,,,,,,,,,,,,,,
255091_at,11,11,7.4,A,0.334473,11,-1.8,-4.6,7.4,NC,0.583567,,,,,,,,,,,,,,,,,,,,,,,,
255092_s_at,11,11,1.3,A,0.904785,11,-0.9,-4.2,1.3,NC,0.296089,,,,,,,,,,,,,,,,,,,,,,,,
255058_s_at,11,11,24.7,A,0.303711,11,-0.1,-1.3,24.7,NC,0.153232,,,,,,,,,,,,,,,,,,,,,,,,
255059_at,11,11,111.9,A,0.129639,11,0.6,-0.2,111.9,NC,0.061522,,,,,,,,,,,,,,,,,,,,,,,,
255060_at,11,11,11.1,A,0.888428,11,-0.1,-0.4,11.1,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255029_x_at,11,11,86.8,P,0.018555,11,-0.2,-1.7,86.8,NC,0.242585,,,,,,,,,,,,,,,,,,,,,,,,
255030_at,11,11,21.9,A,0.665527,11,-2.1,-4.4,21.9,NC,0.942324,,,,,,,,,,,,,,,,,,,,,,,,
255031_at,11,11,121.5,P,0.008057,11,-1,-1.8,121.5,D,0.999034,,,,,,,,,,,,,,,,,,,,,,,,
255032_at,11,11,96.5,P,0.046143,11,-2.6,-3.8,96.5,D,0.99996,,,,,,,,,,,,,,,,,,,,,,,,
255033_at,11,11,297.9,P,0.010742,11,-0.2,-0.9,297.9,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255034_at,11,11,25.1,A,0.067627,11,-0.6,-1.5,25.1,NC,0.669411,,,,,,,,,,,,,,,,,,,,,,,,
255035_at,11,11,147.3,P,0.000732,11,-2.6,-3.1,147.3,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255036_at,11,11,319.8,P,0.00415,11,0.4,-0.8,319.8,NC,0.094279,,,,,,,,,,,,,,,,,,,,,,,,
255037_at,11,11,641.8,P,0.000244,11,0.6,0,641.8,I,0.004481,,,,,,,,,,,,,,,,,,,,,,,,
255038_at,11,11,189.5,A,0.246094,11,-0.5,-1.1,189.5,NC,0.805199,,,,,,,,,,,,,,,,,,,,,,,,
255039_at,11,11,1333,P,0.000244,11,2.2,1.9,1333,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
255040_at,11,11,535.4,P,0.010742,11,-0.1,-0.9,535.4,NC,0.846768,,,,,,,,,,,,,,,,,,,,,,,,
255041_at,11,11,211.2,P,0.00415,11,-2.1,-2.5,211.2,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255042_at,11,11,391.2,P,0.037598,11,-0.1,-0.4,391.2,NC,0.900148,,,,,,,,,,,,,,,,,,,,,,,,
255043_at,11,11,142.3,P,0.000244,11,-0.5,-1.3,142.3,NC,0.916174,,,,,,,,,,,,,,,,,,,,,,,,
255044_at,11,11,194.4,P,0.000732,11,-1.1,-1.5,194.4,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255045_at,11,11,12.6,A,0.976074,11,0,-1,12.6,NC,0.596188,,,,,,,,,,,,,,,,,,,,,,,,
255046_at,11,11,901.8,P,0.000244,11,-0.5,-1.1,901.8,NC,0.900148,,,,,,,,,,,,,,,,,,,,,,,,
255047_at,11,11,399.2,P,0.001221,11,-1.9,-2.6,399.2,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255048_at,11,11,6.1,A,0.601074,11,0.9,-0.9,6.1,NC,0.185981,,,,,,,,,,,,,,,,,,,,,,,,
255049_at,11,11,3.5,A,0.828613,11,0.3,-0.6,3.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255050_at,11,11,57.2,A,0.27417,11,0.3,-0.2,57.2,NC,0.274048,,,,,,,,,,,,,,,,,,,,,,,,
255051_at,11,11,172.1,P,0.000244,11,0.1,-0.6,172.1,NC,0.493524,,,,,,,,,,,,,,,,,,,,,,,,
255052_at,11,11,1213.6,P,0.000244,11,-0.9,-1.4,1213.6,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
255053_at,11,11,245,P,0.010742,11,-0.4,-1.1,245,NC,0.881991,,,,,,,,,,,,,,,,,,,,,,,,
255054_s_at,11,11,16,A,0.432373,11,-1.8,-3.2,16,NC,0.925732,,,,,,,,,,,,,,,,,,,,,,,,
255055_at,11,11,119.1,A,0.171387,11,-1.4,-2.1,119.1,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
255056_at,11,11,3.7,A,0.870361,11,0.2,-0.4,3.7,NC,0.124552,,,,,,,,,,,,,,,,,,,,,,,,
255057_at,11,11,37.4,A,0.303711,11,-0.5,-1.7,37.4,NC,0.342437,,,,,,,,,,,,,,,,,,,,,,,,
255023_at,11,11,5.9,A,0.80542,11,-1.7,-2.9,5.9,NC,0.988955,,,,,,,,,,,,,,,,,,,,,,,,
255024_at,11,11,22.1,A,0.334473,11,-0.9,-2.1,22.1,NC,0.911062,,,,,,,,,,,,,,,,,,,,,,,,
255025_at,11,11,52.7,A,0.432373,11,2.8,1.5,52.7,NC,0.022932,,,,,,,,,,,,,,,,,,,,,,,,
255026_at,11,11,31.9,A,0.466064,11,2.4,0.1,31.9,NC,0.111714,,,,,,,,,,,,,,,,,,,,,,,,
255027_at,11,11,9.9,A,0.665527,11,-1.1,-2.6,9.9,NC,0.124552,,,,,,,,,,,,,,,,,,,,,,,,
255028_at,11,11,28.2,A,0.171387,11,-1.1,-1.5,28.2,D,0.995519,,,,,,,,,,,,,,,,,,,,,,,,
254998_at,11,11,84.3,P,0.030273,11,-0.4,-0.8,84.3,NC,0.777251,,,,,,,,,,,,,,,,,,,,,,,,
254999_at,11,11,1325.9,P,0.000244,11,-1.2,-1.9,1325.9,D,0.999948,,,,,,,,,,,,,,,,,,,,,,,,
255000_at,11,11,1139.6,P,0.000244,11,-0.7,-1,1139.6,D,0.999654,,,,,,,,,,,,,,,,,,,,,,,,
255001_at,11,11,13.3,A,0.398926,11,1.3,0,13.3,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255002_at,11,11,3.8,A,0.976074,11,0.8,-0.9,3.8,NC,0.493524,,,,,,,,,,,,,,,,,,,,,,,,
255003_at,11,11,42.2,A,0.398926,11,-0.4,-1.4,42.2,NC,0.545234,,,,,,,,,,,,,,,,,,,,,,,,
255004_at,11,11,108.9,A,0.303711,11,-0.6,-2.1,108.9,NC,0.952736,,,,,,,,,,,,,,,,,,,,,,,,
255005_at,11,11,19.9,A,0.850342,11,-2.3,-4.2,19.9,NC,0.875448,,,,,,,,,,,,,,,,,,,,,,,,
255006_at,11,11,31.2,A,0.533936,11,-1.1,-2.5,31.2,NC,0.506476,,,,,,,,,,,,,,,,,,,,,,,,
255007_at,11,11,16.2,A,0.80542,11,-0.1,-1.1,16.2,NC,0.925732,,,,,,,,,,,,,,,,,,,,,,,,
255008_at,11,11,140.7,A,0.095215,11,-0.3,-1.7,140.7,D,0.999654,,,,,,,,,,,,,,,,,,,,,,,,
255009_at,11,11,327.5,P,0.000732,11,0.3,-0.2,327.5,NC,0.026698,,,,,,,,,,,,,,,,,,,,,,,,
255010_at,11,11,230.5,P,0.00415,11,-1.6,-2.2,230.5,D,0.999977,,,,,,,,,,,,,,,,,,,,,,,,
255011_at,11,11,8590,P,0.000244,11,0,-0.1,8590,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
255012_at,11,11,450.1,P,0.000244,11,-0.1,-0.5,450.1,NC,0.51942,,,,,,,,,,,,,,,,,,,,,,,,
255013_at,11,11,126.7,A,0.067627,11,-0.7,-1.2,126.7,NC,0.822588,,,,,,,,,,,,,,,,,,,,,,,,
255014_at,11,11,70.9,P,0.046143,11,1.3,0.4,70.9,NC,0.057676,,,,,,,,,,,,,,,,,,,,,,,,
255015_at,11,11,215.7,P,0.023926,11,0.8,0.1,215.7,MI,0.005409,,,,,,,,,,,,,,,,,,,,,,,,
255016_at,11,11,48.4,P,0.037598,11,0.2,-0.8,48.4,NC,0.62112,,,,,,,,,,,,,,,,,,,,,,,,
255017_at,11,11,1292.1,P,0.000244,11,-0.4,-0.8,1292.1,NC,0.900148,,,,,,,,,,,,,,,,,,,,,,,,
255018_at,11,11,242,P,0.000732,11,-0.9,-2,242,NC,0.964215,,,,,,,,,,,,,,,,,,,,,,,,
255019_at,11,11,29.2,A,0.432373,11,-0.6,-1.8,29.2,NC,0.318909,,,,,,,,,,,,,,,,,,,,,,,,
255020_at,11,11,918.2,P,0.018555,11,-0.9,-1.3,918.2,D,0.999911,,,,,,,,,,,,,,,,,,,,,,,,
255021_at,11,11,794.3,P,0.000732,11,-0.3,-0.6,794.3,D,0.999226,,,,,,,,,,,,,,,,,,,,,,,,
255022_at,11,11,49.3,A,0.27417,11,0.5,-0.1,49.3,NC,0.232549,,,,,,,,,,,,,,,,,,,,,,,,
254995_at,11,11,44.3,A,0.067627,11,-0.5,-0.9,44.3,NC,0.51942,,,,,,,,,,,,,,,,,,,,,,,,
254996_at,11,11,19.2,A,0.601074,11,0.8,-1.4,19.2,NC,0.506476,,,,,,,,,,,,,,,,,,,,,,,,
254997_s_at,11,11,85.1,A,0.27417,11,0.2,-1.1,85.1,NC,0.725952,,,,,,,,,,,,,,,,,,,,,,,,
254967_at,11,11,30.9,A,0.567627,11,0.3,-0.3,30.9,NC,0.252851,,,,,,,,,,,,,,,,,,,,,,,,
254968_at,11,11,42.9,A,0.27417,11,-0.9,-2,42.9,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254969_at,11,11,968.5,P,0.000244,11,-0.8,-1.1,968.5,D,0.996301,,,,,,,,,,,,,,,,,,,,,,,,
254970_at,11,11,3171.2,P,0.000244,11,-2.5,-3.1,3171.2,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
254971_at,11,11,171.1,A,0.149658,11,3.3,2.1,171.1,I,0.000346,,,,,,,,,,,,,,,,,,,,,,,,
254972_at,11,11,99.1,A,0.129639,11,0.5,-0.2,99.1,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254973_at,11,11,67.4,A,0.149658,11,1.8,-0.4,67.4,NC,0.570859,,,,,,,,,,,,,,,,,,,,,,,,
254974_at,11,11,64.6,A,0.129639,11,-0.2,-1.5,64.6,NC,0.252851,,,,,,,,,,,,,,,,,,,,,,,,
254975_at,11,11,46.4,A,0.5,11,-0.3,-1,46.4,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254976_at,11,11,6.3,A,0.696289,11,-0.1,-0.3,6.3,NC,0.62112,,,,,,,,,,,,,,,,,,,,,,,,
254977_s_at,11,11,85.9,A,0.303711,11,0.6,-0.1,85.9,NC,0.035785,,,,,,,,,,,,,,,,,,,,,,,,
254978_at,11,11,57.4,P,0.046143,11,1,-0.8,57.4,NC,0.111714,,,,,,,,,,,,,,,,,,,,,,,,
254979_at,11,11,3.9,A,0.633789,11,-2.1,-3.4,3.9,NC,0.570859,,,,,,,,,,,,,,,,,,,,,,,,
254980_at,11,11,445.9,P,0.001953,11,-0.2,-1.1,445.9,NC,0.532344,,,,,,,,,,,,,,,,,,,,,,,,
254981_at,11,11,771.1,P,0.000244,11,-0.3,-0.8,771.1,NC,0.846768,,,,,,,,,,,,,,,,,,,,,,,,
254982_at,11,11,44.4,A,0.111572,11,-3,-4.8,44.4,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
254983_at,11,11,16.2,A,0.533936,11,1.7,0.4,16.2,NC,0.074268,,,,,,,,,,,,,,,,,,,,,,,,
254984_s_at,11,11,1061.7,P,0.000244,11,0.1,-0.4,1061.7,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254985_x_at,11,11,80.5,A,0.080566,11,0.3,-0.2,80.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254986_at,11,11,18.9,A,0.753906,11,0.2,-0.3,18.9,NC,0.583567,,,,,,,,,,,,,,,,,,,,,,,,
254987_s_at,11,11,30.1,A,0.27417,11,-0.9,-1.5,30.1,NC,0.805199,,,,,,,,,,,,,,,,,,,,,,,,
254988_at,11,11,93.1,M,0.056152,11,1.6,0.9,93.1,I,0.003699,,,,,,,,,,,,,,,,,,,,,,,,
254989_at,11,11,107.5,A,0.080566,11,-0.1,-0.7,107.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254990_at,11,11,1199.5,P,0.001953,11,-0.3,-0.8,1199.5,NC,0.868657,,,,,,,,,,,,,,,,,,,,,,,,
254991_at,11,11,273.6,P,0.008057,11,0.1,-0.3,273.6,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254992_at,11,11,1384.3,P,0.000732,11,1.3,0.7,1384.3,I,0.000068,,,,,,,,,,,,,,,,,,,,,,,,
254993_at,11,11,150,A,0.095215,11,-0.2,-0.3,150,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254994_at,11,11,287,P,0.000732,11,-0.4,-1.1,287,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254935_at,11,11,59.6,A,0.567627,11,-1,-1.4,59.6,NC,0.971234,,,,,,,,,,,,,,,,,,,,,,,,
254936_at,11,11,806.2,P,0.001953,11,-0.1,-0.6,806.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254937_at,11,11,546.1,P,0.000732,11,2.8,1.7,546.1,I,0.000147,,,,,,,,,,,,,,,,,,,,,,,,
254938_at,11,11,169.7,A,0.095215,11,1.4,0.8,169.7,I,0.001336,,,,,,,,,,,,,,,,,,,,,,,,
254939_at,11,11,8.2,A,0.665527,11,-3.1,-5.1,8.2,NC,0.958799,,,,,,,,,,,,,,,,,,,,,,,,
254940_at,11,11,14,A,0.633789,11,-2.9,-5.3,14,NC,0.62112,,,,,,,,,,,,,,,,,,,,,,,,
254941_s_at,11,11,1,A,0.80542,11,0.3,-0.5,1,NC,0.354442,,,,,,,,,,,,,,,,,,,,,,,,
254942_at,11,11,27.6,A,0.303711,11,-0.7,-2,27.6,NC,0.747149,,,,,,,,,,,,,,,,,,,,,,,,
254943_at,11,11,113,P,0.000244,11,-1.6,-2.3,113,D,0.997247,,,,,,,,,,,,,,,,,,,,,,,,
254944_at,11,11,183.8,P,0.000244,11,-0.3,-1.1,183.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254945_at,11,11,491.4,A,0.27417,11,1.1,0.2,491.4,NC,0.138386,,,,,,,,,,,,,,,,,,,,,,,,
254946_at,11,11,52.4,A,0.149658,11,1.3,-0.6,52.4,NC,0.194801,,,,,,,,,,,,,,,,,,,,,,,,
254947_at,11,11,43,A,0.334473,11,1.1,0,43,NC,0.030967,,,,,,,,,,,,,,,,,,,,,,,,
254948_at,11,11,81.4,A,0.129639,11,-0.4,-1.4,81.4,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254949_at,11,11,32.1,A,0.567627,11,3.4,2.1,32.1,NC,0.177412,,,,,,,,,,,,,,,,,,,,,,,,
254950_at,11,11,1408.3,P,0.000244,11,0.6,-0.3,1408.3,NC,0.019624,,,,,,,,,,,,,,,,,,,,,,,,
254951_at,11,11,1358.4,P,0.000244,11,-1.5,-1.8,1358.4,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
254952_at,11,11,1103.5,P,0.000244,11,1.7,1.2,1103.5,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
254953_at,11,11,694.9,P,0.000244,11,1.1,0.2,694.9,I,0.000346,,,,,,,,,,,,,,,,,,,,,,,,
254954_at,11,11,76.1,A,0.246094,11,-1.4,-2.6,76.1,NC,0.955851,,,,,,,,,,,,,,,,,,,,,,,,
254955_at,11,11,238.9,P,0.010742,11,-1.9,-2.8,238.9,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
254956_at,11,11,11.7,A,0.665527,11,-1.8,-4.1,11.7,NC,0.894337,,,,,,,,,,,,,,,,,,,,,,,,
254957_at,11,11,1509,P,0.000244,11,0.2,-0.3,1509,NC,0.296089,,,,,,,,,,,,,,,,,,,,,,,,
254958_at,11,11,1938.8,P,0.000244,11,-1.6,-1.9,1938.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
254959_at,11,11,86,A,0.246094,11,1.6,-0.2,86,NC,0.342437,,,,,,,,,,,,,,,,,,,,,,,,
254960_at,11,11,112.1,A,0.095215,11,1,0,112.1,NC,0.028766,,,,,,,,,,,,,,,,,,,,,,,,
254961_at,11,11,48.7,A,0.129639,11,0.3,-0.6,48.7,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254962_at,11,11,12,A,0.466064,11,-3.3,-3.8,12,NC,0.403812,,,,,,,,,,,,,,,,,,,,,,,,
254963_at,11,11,228.2,P,0.000244,11,-0.4,-0.6,228.2,NC,0.830902,,,,,,,,,,,,,,,,,,,,,,,,
254964_at,11,11,246.9,P,0.000732,11,0.7,-0.3,246.9,I,0.001486,,,,,,,,,,,,,,,,,,,,,,,,
254965_at,11,11,339.3,P,0.010742,11,1.2,0.5,339.3,NC,0.047264,,,,,,,,,,,,,,,,,,,,,,,,
254966_at,11,11,542.3,P,0.000244,11,0.5,0.4,542.3,I,0.003041,,,,,,,,,,,,,,,,,,,,,,,,
254932_at,11,11,172,P,0.00415,11,-0.5,-1.6,172,D,0.998168,,,,,,,,,,,,,,,,,,,,,,,,
254933_at,11,11,18.8,A,0.601074,11,-3.2,-5,18.8,D,0.99987,,,,,,,,,,,,,,,,,,,,,,,,
254934_at,11,11,94,P,0.037598,11,2.1,0.7,94,I,0.001486,,,,,,,,,,,,,,,,,,,,,,,,
254903_at,11,11,4576.8,P,0.000732,11,-0.8,-1.1,4576.8,D,0.999965,,,,,,,,,,,,,,,,,,,,,,,,
254904_at,11,11,897.1,P,0.000732,11,0.5,0,897.1,NC,0.012024,,,,,,,,,,,,,,,,,,,,,,,,
254905_at,11,11,119.2,P,0.037598,11,1.9,0.3,119.2,NC,0.033304,,,,,,,,,,,,,,,,,,,,,,,,
254906_at,11,11,49.5,A,0.129639,11,0.2,-0.3,49.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
254907_at,11,11,3.4,A,0.828613,11,0.4,-0.8,3.4,NC,0.161038,,,,,,,,,,,,,,,,,,,,,,,,
254908_at,11,11,44.5,A,0.171387,11,0.6,0.2,44.5,NC,0.099852,,,,,,,,,,,,,,,,,,,,,,,,
254909_at,11,11,30.1,A,0.5,11,-1.9,-2.8,30.1,NC,0.969033,,,,,,,,,,,,,,,,,,,,,,,,
254910_at,11,11,220,P,0.005859,11,-0.7,-1,220,D,0.99996,,,,,,,,,,,,,,,,,,,,,,,,
254911_at,11,11,208.2,P,0.001221,11,-0.6,-1.1,208.2,NC,0.977068,,,,,,,,,,,,,,,,,,,,,,,,
254912_at,11,11,64,A,0.129639,11,1.6,0.7,64,NC,0.274048,,,,,,,,,,,,,,,,,,,,,,,,
254913_at,11,11,171.8,P,0.010742,11,-0.6,-1.2,171.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
254914_at,11,11,72.1,A,0.533936,11,2.9,0.9,72.1,NC,0.069813,,,,,,,,,,,,,,,,,,,,,,,,
254915_s_at,11,11,4.8,A,0.888428,11,-3.1,-5.1,4.8,NC,0.992212,,,,,,,,,,,,,,,,,,,,,,,,
254916_at,11,11,106.3,P,0.046143,11,-0.1,-0.9,106.3,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
